MONTH,DIE_CLASS_CODE,WAFER_ID,PRIORITY,ROUTING CODE,OWNER,5G,MODULE,GPDW
May-21,2SP4-1701,N6740-2123,Normal,PSAW-PROBE (THIN),Rajamannan,YES,NHAWK,82460
May-21,2SP4-1701,N6740-2177,Normal,PSAW-PROBE (THIN),Rajamannan,YES,NHAWK,82460
May-21,2SP4-1701,N6740-2180,Normal,PSAW-PROBE (THIN),Rajamannan,YES,NHAWK,82460
May-21,2SP4-1701,N6740-2185,Normal,PSAW-PROBE (THIN),Rajamannan,YES,NHAWK,82460
May-21,2SP4-1701,N4007-P010,Normal,PSAW-PROBE (THIN),Rajamannan,YES,NHAWK,82460
May-21,2SP4-1701,N4007-P085,Normal,PSAW-PROBE (THIN),Rajamannan,YES,NHAWK,82460
May-21,2SP4-1701,N4007-P107,Normal,PSAW-PROBE (THIN),Rajamannan,YES,NHAWK,82460
May-21,2SP4-1701,N4007-P110,Normal,PSAW-PROBE (THIN),Rajamannan,YES,NHAWK,82460
May-21,2SP4-1701,N4007-P146,Normal,PSAW-PROBE (THIN),Rajamannan,YES,NHAWK,82460
May-21,2ST7-1701,N8585-P278,Normal,PSAW-PROBE (THIN),Lee Kam Heng,YES,SUTTON,77619
May-21,2ST7-1701,N8585-P279,Normal,PSAW-PROBE (THIN),Lee Kam Heng,YES,SUTTON,77619
May-21,2ST7-1701,N8585-P307,Normal,PSAW-PROBE (THIN),Lee Kam Heng,YES,SUTTON,77619
May-21,2ST7-1701,N8585-P334,Normal,PSAW-PROBE (THIN),Lee Kam Heng,YES,SUTTON,77619
May-21,2ST7-1701,N8585-P348,Normal,PSAW-PROBE (THIN),Lee Kam Heng,YES,SUTTON,77619
May-21,2SJ9-1702,N6735-3019,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SJ9-1702,N6735-3035,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SJ9-1702,N6735-3044,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SJ9-1702,N6735-3145,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SJ9-1702,N6735-3147,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SJ9-1702,N6735-3177,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SC6-1702,N0267-8011,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,46041
May-21,2SC6-1702,N0267-8056,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,46041
May-21,2SC6-1702,N0267-8059,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,46041
May-21,2SC6-1702,N0267-8151,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,46041
May-21,2SC6-1702,N0267-8057,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,46041
May-21,2SC6-1702,N0267-8058,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,46041
May-21,2SC6-1702,N0267-8060,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,46041
May-21,2SC6-1702,N0267-8147,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,46041
May-21,2SC6-1702,N0267-8148,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,46041
May-21,2SC6-1702,N0267-8149,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,46041
May-21,2SL5-1701,N2358-8108,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
May-21,2SL5-1701,N2358-8109,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
May-21,2SL5-1701,N2358-8110,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
May-21,2SL5-1701,N2358-8111,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
May-21,2SL5-1701,N2358-8117,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
May-21,2SL5-1701,N2358-8273,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
May-21,2SL5-1701,N2358-8276,Normal,PROBE-PSAW NPAD.2 (THIN),Khor Ai Chia,NO,CHDR,37321
May-21,2SN8-1701,N8940-0158,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,CUVIER,40946
May-21,2SN8-1701,N8949-4215,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,CUVIER,40946
May-21,2SW4-1701,N0955-1166,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,45031
May-21,2SW4-1701,N0955-1184,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,45031
May-21,2SW4-1701,N0955-P118,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,45031
May-21,2SC7-1702,N9934-P114,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,45915
May-21,2SC7-1702,N9934-P160,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,45915
May-21,2SJ9-1702,N0030-P105,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SJ9-1702,N0030-P224,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SC7-1702,N9934-P089,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,45915
May-21,2SC7-1702,N9934-P107,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,45915
May-21,2SC7-1702,N9934-P108,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,45915
May-21,2SC7-1702,N9934-P109,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,45915
May-21,2SC7-1702,N9934-P115,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,45915
May-21,2SC7-1702,N9934-P229,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,45915
May-21,2SC7-1702,N9934-P301,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,45915
May-21,2SC7-1702,N9934-P090,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,45915
May-21,2SC7-1702,N9934-P106,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,45915
May-21,2SC7-1702,N9934-P116,Normal,PSAW-PROBE,CHEONG YIH CHING,YES,Gemini2,45915
May-21,2SJ9-1702,N7969-7146,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SJ9-1702,N7969-7162,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SJ9-1702,N7969-7174,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SJ9-1702,N7969-7235,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SJ9-1702,N8064-P119,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SJ9-1702,N8064-P130,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SJ9-1702,N8064-P131,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SJ9-1702,N8909-P127,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SJ9-1702,N9221-6229,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SJ9-1702,N9213-4173,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SJ9-1702,N8945-4164,Normal,CUSMT_PLASMA,Fong Yin Mei,NO,LGTN,68909
May-21,2SW4-1701,N0955-P061,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,45031
May-21,2SW4-1701,N0955-P068,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,45031
May-21,2SW4-1701,N0955-P069,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,45031
May-21,2SW4-1701,N0955-P074,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,45031
May-21,2SW4-1701,N0955-P096,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,45031
May-21,2SW4-1701,N0955-P098,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,45031
May-21,2SW4-1701,N0955-P150,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,45031
May-21,2SW4-1701,N0955-P151,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,45031
May-21,2SW4-1701,N0955-P188,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,45031
May-21,2SW4-1701,N0955-P224,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,45031
May-21,2SW4-1701,N0955-P226,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,45031
May-21,2SW4-1701,N0955-P236,Normal,PROBE-PSAW NPAD.2 (THIN),KC Chan,NO,ZIVA,45031
May-21,2SH2-1701,N8335-P102,Normal,CUSMT_PLASMA,Lee Kam Heng,NO,LGTN,60908
May-21,2ST5-1701,N0575-P044,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,66885
May-21,2ST5-1701,N0575-P095,Normal,PSAW-PROBE (THIN),Rajamannan,YES,WNTBRN,66885
